name,manufacturer,tdp,cores,frequency,total_die_size,gwp_embedded,gwp_use,gwp_total,pe_embedded,pe_use,pe_total,adp_embedded,adp_use,adp_total
AMD Athlon 64 X2 5200+ EE,AMD,65.0,2.0,2.6,220.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon 64 X2 5400+,AMD,89.0,2.0,2.8,220.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00015,0.020550000000000002
AMD Athlon 64 X2 5400+ BE,AMD,65.0,2.0,2.8,126.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon 64 X2 5600+,AMD,89.0,2.0,2.8,220.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00015,0.020550000000000002
AMD Athlon 64 X2 5800+,AMD,89.0,2.0,3.0,126.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00015,0.020550000000000002
AMD Athlon 64 X2 6000+,AMD,89.0,2.0,3.1,126.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00015,0.020550000000000002
AMD Athlon 64 X2 6400+ BE,AMD,125.0,2.0,3.2,230.0,17.0,1200.0,1217.0,260.0,40000.0,40260.0,0.0204,0.00021,0.02061
AMD Athlon 650,AMD,38.0,1.0,0.65,120.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Athlon 700,AMD,40.0,1.0,0.7,120.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,7e-05,0.020470000000000002
AMD Athlon 750,AMD,43.0,1.0,0.75,120.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,7e-05,0.020470000000000002
AMD Athlon 800,AMD,45.0,1.0,0.8,120.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon 850,AMD,47.0,1.0,0.85,120.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon 900,AMD,50.0,1.0,0.9,120.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon 950,AMD,52.0,1.0,0.95,120.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon Gold 7220U,AMD,15.0,2.0,2.4,100.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
AMD Athlon II X2 210e,AMD,45.0,2.0,2.6,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon II X2 215,AMD,65.0,2.0,2.7,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 220,AMD,65.0,2.0,2.8,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 235e,AMD,45.0,2.0,2.7,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon II X2 240,AMD,65.0,2.0,2.8,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 240e,AMD,45.0,2.0,2.8,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon II X2 245,AMD,65.0,2.0,2.9,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 245e,AMD,45.0,2.0,2.9,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon II X2 250,AMD,65.0,2.0,3.0,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 250e,AMD,45.0,2.0,3.0,117.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon II X2 250u,AMD,25.0,2.0,1.6,117.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Athlon II X2 255,AMD,65.0,2.0,3.1,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 260,AMD,65.0,2.0,3.2,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 260u,AMD,25.0,2.0,1.8,117.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Athlon II X2 265,AMD,65.0,2.0,3.3,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 270,AMD,65.0,2.0,3.4,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X2 270u,AMD,25.0,2.0,2.0,117.0,17.0,250.0,267.0,260.0,10000.0,10260.0,0.0204,4e-05,0.02044
AMD Athlon II X2 280,AMD,65.0,2.0,3.6,117.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon II X3 400e,AMD,45.0,3.0,2.2,169.0,14.48,400.0,414.48,227.8,20000.0,20227.8,0.0204,8e-05,0.02048
AMD Athlon II X3 405e,AMD,45.0,3.0,2.3,169.0,14.48,400.0,414.48,227.8,20000.0,20227.8,0.0204,8e-05,0.02048
AMD Athlon II X3 415e,AMD,45.0,3.0,2.5,169.0,14.48,400.0,414.48,227.8,20000.0,20227.8,0.0204,8e-05,0.02048
AMD Athlon II X3 420e,AMD,45.0,3.0,2.6,169.0,14.48,400.0,414.48,227.8,20000.0,20227.8,0.0204,8e-05,0.02048
AMD Athlon II X3 425,AMD,95.0,3.0,2.7,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 425e,AMD,45.0,3.0,2.7,169.0,14.48,400.0,414.48,227.8,20000.0,20227.8,0.0204,8e-05,0.02048
AMD Athlon II X3 435,AMD,95.0,3.0,2.9,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 440,AMD,95.0,3.0,3.0,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 445,AMD,95.0,3.0,3.1,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 450,AMD,95.0,3.0,3.2,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 455,AMD,95.0,3.0,3.3,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X3 460,AMD,95.0,3.0,3.4,169.0,14.48,900.0,914.48,227.8,30000.0,30227.8,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 600e,AMD,45.0,4.0,2.2,169.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Athlon II X4 605e,AMD,45.0,4.0,2.3,169.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Athlon II X4 610e,AMD,45.0,4.0,2.4,169.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Athlon II X4 615e,AMD,45.0,4.0,2.5,169.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Athlon II X4 620,AMD,95.0,4.0,2.6,169.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 620e,AMD,45.0,4.0,2.6,169.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD Athlon II X4 630,AMD,95.0,4.0,2.8,169.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 631,AMD,100.0,4.0,2.6,228.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon II X4 635,AMD,95.0,4.0,2.9,169.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 638,AMD,65.0,4.0,2.7,228.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon II X4 640,AMD,95.0,4.0,3.0,169.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 641,AMD,100.0,4.0,2.8,228.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon II X4 645,AMD,95.0,4.0,3.1,169.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon II X4 651,AMD,100.0,4.0,3.0,228.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon II X4 651K,AMD,100.0,4.0,3.0,228.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon PRO 200GE,AMD,35.0,2.0,3.2,192.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
AMD Athlon Silver 7120U,AMD,15.0,2.0,2.4,100.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
AMD Athlon X2 340,AMD,65.0,2.0,3.2,246.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon X2 4050e,AMD,45.0,2.0,2.1,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 4450e,AMD,45.0,2.0,2.3,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 450,AMD,65.0,2.0,3.5,245.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD Athlon X2 4850e,AMD,45.0,2.0,2.5,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 5050e,AMD,45.0,2.0,2.6,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 6500 BE,AMD,95.0,2.0,2.3,285.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X2 7450,AMD,95.0,2.0,2.4,285.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X2 7550,AMD,95.0,2.0,2.5,285.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X2 7750 BE,AMD,95.0,2.0,2.7,285.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X2 7850 BE,AMD,95.0,2.0,2.8,285.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X2 BE-2300,AMD,45.0,2.0,1.9,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 BE-2350,AMD,45.0,2.0,2.1,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X2 BE-2400,AMD,45.0,2.0,2.3,126.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
AMD Athlon X4 730,AMD,65.0,4.0,2.8,246.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 740,AMD,65.0,4.0,3.2,246.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 750,AMD,65.0,4.0,3.4,246.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 750K,AMD,100.0,4.0,3.4,246.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon X4 760K,AMD,100.0,4.0,3.8,246.0,12.7,1000.0,1012.7,200.0,30000.0,30200.0,0.0204,0.00017,0.02057
AMD Athlon X4 830,AMD,65.0,4.0,3.0,245.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 840,AMD,65.0,4.0,3.1,245.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 845,AMD,65.0,4.0,3.5,250.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 850,AMD,65.0,4.0,3.2,245.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 860K,AMD,95.0,4.0,3.7,245.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X4 870K,AMD,95.0,4.0,3.9,245.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X4 880K,AMD,95.0,4.0,4.0,245.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD Athlon X4 940,AMD,65.0,4.0,3.2,250.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 950,AMD,65.0,4.0,3.5,250.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon X4 970,AMD,65.0,4.0,3.8,250.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
AMD Athlon XP 1500+,AMD,60.0,1.0,1.333,150.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Athlon XP 1600+,AMD,63.0,1.0,1.4,150.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 1700+,AMD,50.0,1.0,1.467,80.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon XP 1800+,AMD,51.0,1.0,1.533,80.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon XP 1900+,AMD,68.0,1.0,1.6,150.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2000+,AMD,60.0,1.0,1.667,80.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.0001,0.0205
AMD Athlon XP 2100+,AMD,72.0,1.0,1.733,150.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD Athlon XP 2200+,AMD,63.0,1.0,1.8,80.0,13.71,600.0,613.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2400+,AMD,68.0,1.0,2.0,80.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2500+,AMD,68.0,1.0,1.833,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2500+ DTR,AMD,55.0,1.0,1.833,101.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon XP 2600+,AMD,68.0,1.0,2.133,80.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2600+ DTR,AMD,55.0,1.0,1.917,101.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon XP 2700+,AMD,68.0,1.0,2.167,80.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2800+,AMD,68.0,1.0,2.083,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 2800+ DTR,AMD,55.0,1.0,2.083,101.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon XP 3000+ (333FSB),AMD,68.0,1.0,2.167,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 3000+ (400FSB),AMD,68.0,1.0,2.1,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00011,0.02051
AMD Athlon XP 3200+ (333FSB),AMD,79.0,1.0,2.333,101.0,13.71,800.0,813.71,217.5,30000.0,30217.5,0.0204,0.00013,0.020530000000000003
AMD Athlon XP 3200+ (400FSB),AMD,77.0,1.0,2.2,101.0,13.71,800.0,813.71,217.5,30000.0,30217.5,0.0204,0.00013,0.020530000000000003
AMD Athlon XP-M 1800+ (25W),AMD,25.0,1.0,1.4,101.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Athlon XP-M 2000+ (25W),AMD,25.0,1.0,1.533,101.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
AMD Athlon XP-M 2000+ (35W),AMD,35.0,1.0,1.533,101.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Athlon XP-M 2200+,AMD,27.0,1.0,1.667,101.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
AMD Athlon XP-M 2400+,AMD,45.0,1.0,1.8,101.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon XP-M 2400+ (35W),AMD,35.0,1.0,1.8,101.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Athlon XP-M 2400+ (72W),AMD,72.0,1.0,1.8,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD Athlon XP-M 2500+,AMD,45.0,1.0,1.862,101.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon XP-M 2500+ (35W),AMD,35.0,1.0,1.867,101.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
AMD Athlon XP-M 2500+ (72W),AMD,72.0,1.0,1.867,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD Athlon XP-M 2600+,AMD,45.0,1.0,2.0,101.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
AMD Athlon XP-M 2600+ (72W),AMD,72.0,1.0,2.0,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD Athlon XP-M 2800+,AMD,55.0,1.0,2.133,101.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,9e-05,0.02049
AMD Athlon XP-M 2800+ (72W),AMD,72.0,1.0,2.133,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD Athlon XP-M 3000+,AMD,72.0,1.0,2.2,101.0,13.71,700.0,713.71,217.5,20000.0,20217.5,0.0204,0.00012,0.02052
AMD C-30,AMD,9.0,1.0,1.2,75.0,13.71,90.0,103.71000000000001,217.5,3000.0,3217.5,0.0204,1.5e-05,0.020415000000000003
AMD C-50,AMD,9.0,2.0,1.0,75.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
AMD C-60,AMD,9.0,2.0,1.0,75.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
AMD C-70,AMD,9.0,2.0,1.0,75.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
AMD E-240,AMD,18.0,1.0,1.5,75.0,13.71,180.0,193.71,217.5,10000.0,10217.5,0.0204,3e-05,0.02043
AMD E-300,AMD,18.0,2.0,1.3,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E-350,AMD,18.0,2.0,1.6,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E-450,AMD,18.0,2.0,1.65,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E1-1200,AMD,18.0,2.0,1.4,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E1-1500,AMD,18.0,2.0,1.48,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E1-2100,AMD,9.0,2.0,1.0,107.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
AMD E1-2150,AMD,9.0,2.0,1.05,107.0,17.0,90.0,107.0,260.0,3000.0,3260.0,0.0204,1.5e-05,0.020415000000000003
AMD E1-2500,AMD,15.0,2.0,1.4,107.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
AMD E2-1800,AMD,18.0,2.0,1.7,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E2-2000,AMD,18.0,2.0,1.75,75.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
AMD E2-3000,AMD,15.0,2.0,1.65,107.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
AMD E2-3000M,AMD,35.0,2.0,1.8,228.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
AMD E2-3200,AMD,65.0,2.0,2.4,228.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
AMD E2-3800,AMD,15.0,4.0,1.3,107.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
AMD EPYC 7232P,AMD,120.0,8.0,3.1,74.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.0002,0.0206
AMD EPYC 7251,AMD,120.0,8.0,2.1,213.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.0002,0.0206
AMD EPYC 7252,AMD,120.0,8.0,2.8,74.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.0002,0.0206
AMD EPYC 7261,AMD,170.0,8.0,2.5,213.0,16.0,1700.0,1716.0,240.0,100000.0,100240.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7262,AMD,155.0,8.0,3.1,74.0,16.0,1500.0,1516.0,240.0,100000.0,100240.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7272,AMD,120.0,12.0,2.6,74.0,17.0,1200.0,1217.0,270.0,40000.0,40270.0,0.0204,0.0002,0.0206
AMD EPYC 7281,AMD,170.0,16.0,2.1,213.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7282,AMD,120.0,16.0,2.8,74.0,21.0,1200.0,1221.0,320.0,40000.0,40320.0,0.0204,0.0002,0.0206
AMD EPYC 72F3,AMD,180.0,8.0,3.7,1064.0,16.0,1800.0,1816.0,240.0,100000.0,100240.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7301,AMD,170.0,16.0,2.2,213.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7302,AMD,155.0,16.0,3.0,74.0,21.0,1500.0,1521.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7302P,AMD,155.0,16.0,3.0,74.0,21.0,1500.0,1521.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7313,AMD,155.0,16.0,3.0,740.0,21.0,1500.0,1521.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7313P,AMD,155.0,16.0,3.0,740.0,21.0,1500.0,1521.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7343,AMD,190.0,16.0,3.2,740.0,21.0,1900.0,1921.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7351,AMD,170.0,16.0,2.4,213.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7351P,AMD,170.0,16.0,2.4,213.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7371,AMD,170.0,16.0,3.1,213.0,21.0,1700.0,1721.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7F32,AMD,180.0,8.0,3.7,74.0,16.0,1800.0,1816.0,240.0,100000.0,100240.0,0.0204,0.0003,0.020700000000000003
AMD EPYC 7F52,AMD,155.0,16.0,3.5,74.0,21.0,1500.0,1521.0,320.0,100000.0,100320.0,0.0204,0.0003,0.020700000000000003
AMD EPYC Embedded 3101,AMD,35.0,4.0,2.1,213.0,12.7,300.0,312.7,200.0,10000.0,10200.0,0.0204,6e-05,0.020460000000000002
AMD EPYC Embedded 3151,AMD,45.0,4.0,2.7,213.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
AMD EPYC Embedded 3201,AMD,30.0,8.0,1.5,213.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,5e-05,0.020450000000000003
AMD EPYC Embedded 3251,AMD,55.0,8.0,2.5,213.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
AMD EPYC Embedded 3255,AMD,55.0,8.0,2.5,213.0,16.0,500.0,516.0,240.0,20000.0,20240.0,0.0204,9e-05,0.02049
AMD EPYC Embedded 3351,AMD,80.0,12.0,1.9,426.0,17.0,800.0,817.0,270.0,30000.0,30270.0,0.0204,0.00013,0.020530000000000003
AMD EPYC Embedded 3451,AMD,100.0,16.0,2.15,426.0,21.0,1000.0,1021.0,320.0,30000.0,30320.0,0.0204,0.00017,0.02057
AMD FX-4100,AMD,95.0,4.0,3.6,315.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD FX-4120,AMD,95.0,4.0,3.9,315.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD FX-4130,AMD,125.0,4.0,3.8,315.0,12.7,1200.0,1212.7,200.0,40000.0,40200.0,0.0204,0.00021,0.02061
AMD FX-4150,AMD,95.0,4.0,3.8,315.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD FX-4170,AMD,125.0,4.0,4.2,315.0,12.7,1200.0,1212.7,200.0,40000.0,40200.0,0.0204,0.00021,0.02061
AMD FX-4300,AMD,95.0,4.0,3.8,315.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD FX-4320,AMD,95.0,4.0,4.0,315.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
AMD FX-4350,AMD,125.0,4.0,4.2,315.0,12.7,1200.0,1212.7,200.0,40000.0,40200.0,0.0204,0.00021,0.02061
AMD FX-6100,AMD,95.0,6.0,3.3,315.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
AMD FX-6120,AMD,95.0,6.0,3.6,315.0,13.0,900.0,913.0,210.0,30000.0,30210.0,0.0204,0.00016,0.020560000000000002
